108,Buzz Aldrin,0782B19BCF,0,1520381413.37,1520381425.93,1,RIGHT
109,Buzz Aldrin,0782B19BCF,1,1520381429.95,1520381448.56,1,RIGHT
110,Buzz Aldrin,0782B19BCF,1,1520381871.41,1520381897.05,1,RIGHT
111,Buzz Aldrin,0782B19BCF,1,1520382162.68,1520382210.71,1,RIGHT
112,Buzz Aldrin,0782B19BCF,2,1520382216.17,1520382250.84,1,RIGHT
113,Buzz Aldrin,0782B19BCF,1,1520382476.54,1520382496.54,1,RIGHT
114,Buzz Aldrin,0782B19BCF,1,1520384162.69,1520384213.36,1,RIGHT
115,Buzz Aldrin,0782B19BCF,2,1520384218.64,1520384269.51,1,RIGHT
116,Buzz Aldrin,0782B19BCF,0,1520384287.09,1520384295.04,1,RIGHT
117,Buzz Aldrin,0782B19BCF,0,1520386342.37,1520386390.81,1,RIGHT
118,Buzz Aldrin,0782B19BCF,0,1520386396.98,1520386405.76,1,RIGHT
119,Buzz Aldrin,0782B19BCF,0,1520392667.79,1520392671.76,1,RIGHT
120,Buzz Aldrin,0782B19BCF,0,1520392675.45,1520392687.04,1,RIGHT
121,Buzz Aldrin,0782B19BCF,2,1520392699.25,1520392760.82,1,RIGHT
122,Buzz Aldrin,0782B19BCF,0,1520392796.26,1520392798.26,1,RIGHT
123,Buzz Aldrin,0782B19BCF,1,1520392800.25,1520392816.23,1,RIGHT
124,Buzz Aldrin,0782B19BCF,4,1520393609.07,1520393758.96,1,RIGHT
125,Buzz Aldrin,0782B19BCF,2,1520393813.25,1520393857.52,1,RIGHT
126,Buzz Aldrin,0782B19BCF,0,1520393866.34,1520393976.72,1,RIGHT
127,Buzz Aldrin,0782B19BCF,1,1520395182.24,1520395218.05,1,RIGHT
128,Buzz Aldrin,0782B19BCF,1,1520395224.15,1520395264.15,1,RIGHT
129,Buzz Aldrin,0782B19BCF,3,1520395722.59,1520395815.13,1,RIGHT
130,Buzz Aldrin,0782B19BCF,1,1520395833.5,1520395897.54,1,RIGHT
131,Buzz Aldrin,0782B19BCF,0,1520395902.83,1520395933.46,1,RIGHT
132,Buzz Aldrin,0782B19BCF,3,1520396927.39,1520397046.65,1,RIGHT
133,Buzz Aldrin,0782B19BCF,1,1520397073.72,1520397132.82,1,RIGHT
134,Buzz Aldrin,0782B19BCF,4,1520397146.56,1520397240.58,1,RIGHT
135,Buzz Aldrin,0782B19BCF,2,1520397286.14,1520397367.06,1,RIGHT
136,Buzz Aldrin,0782B19BCF,0,1520397459.96,1520397484.33,1,RIGHT
137,Buzz Aldrin,0782B19BCF,1,1520397493.72,1520397532.33,1,RIGHT
138,Buzz Aldrin,0782B19BCF,1,1520398098.81,1520398114.57,1,RIGHT
139,Buzz Aldrin,0782B19BCF,0,1520398116.8,1520398132.66,1,RIGHT
140,Buzz Aldrin,0782B19BCF,0,1520398145.18,1520398188.65,1,RIGHT
141,Buzz Aldrin,0782B19BCF,1,1520398196.16,1520398237.03,1,RIGHT
142,Buzz Aldrin,0782B19BCF,1,1520400108.16,1520400131.92,1,RIGHT
143,Buzz Aldrin,0782B19BCF,0,1520400155.74,1520400167.69,1,RIGHT
144,Buzz Aldrin,0782B19BCF,0,1520400227.47,1520400230.96,1,RIGHT
145,Buzz Aldrin,0782B19BCF,0,1520400290.82,1520400292.81,1,RIGHT
146,Buzz Aldrin,0782B19BCF,0,1520400313.29,1520400315.44,1,RIGHT
147,Buzz Aldrin,0782B19BCF,2,1520400317.56,1520400400.49,1,RIGHT
148,Buzz Aldrin,0782B19BCF,4,1520400405.53,1520400504.52,1,RIGHT
149,Buzz Aldrin,0782B19BCF,0,1520402185.88,1520402225.52,1,RIGHT
150,Buzz Aldrin,0782B19BCF,2,1520402231.64,1520402350.41,1,RIGHT
151,Buzz Aldrin,0782B19BCF,0,1520412247.12,1520412263.9,1,RIGHT
152,Buzz Aldrin,0782B19BCF,0,1520412269.34,1520412333.62,1,RIGHT
153,Buzz Aldrin,0782B19BCF,0,1520421746.25,1520421750.0,1,RIGHT
154,Buzz Aldrin,0782B19BCF,0,1520422883.94,1520422885.91,1,RIGHT
